geometry,borough,tax_block,tax_lot,census_tract_2010,cb2010,council_district,postcode,policeprct,healtharea,address,zonedist1,zonedist2,zonedist3,zonedist4,ltdheight,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,resarea,garagearea,strgearea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,proxcode,irrlotcode,lottype,assessland,assesstot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,borocode,bbl,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,appbbl,appdate,plutomapid,dcpedited,notes,bct2020,bctcb2020,yearbuilt_dt,yearalter1_dt,yearalter2_dt
POINT (-73.9884889 40.7170627),MN,351,1,18.0,1000.0,1.0,10002.0,7.0,7400.0,62 ESSEX STREET,R8,,,,,D4,3.0,0.0,O,NYC HOUSING AUTHORITY,"47,091","198,260","188,220",0,0,"10,040",2.0,3,23.0,181,182,300.75,156.33,145,93,0.0,False,1.0,1710000.0,17987850.0,1972.0,0,0,,,4.21,6.02,1,1003510001,18.0,987441.0,200522.0,40.7170627,-73.9884889,12c,,,,1,,,1001800.0,10018001000.0,1972-01-01,,
POINT (-73.9452384 40.7980477),MN,1620,23,184.0,3001.0,8.0,10029.0,23.0,2000.0,1735 MADISON AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"271,850","662,000","662,000",0,0,0,2.0,4,19.0,672,672,578.83,400,200,62,1.0,True,3.0,6300000.0,35664300.0,1961.0,0,0,,,2.44,3.44,1,1016200023,184.0,999412.0,230032.0,40.7980477,-73.9452384,6b,,,,1,,,1018400.0,10184004001.0,1961-01-01,,
POINT (-73.9468126 40.7986934),MN,1618,1,184.0,4002.0,8.0,10029.0,23.0,2000.0,1337 5 AVENUE,R7-2,,,,,D9,3.0,0.0,O,NYC HOUSING AUTHORITY,"298,710","865,481","844,481",0,0,"21,000",2.0,8,19.0,792,800,665.5,420,200,46,1.0,True,3.0,6300450.0,29421450.0,1959.0,"1,986",0,,,2.9,3.44,1,1016180001,184.0,998976.0,230267.0,40.7986934,-73.9468126,6b,,,,1,,,1018400.0,10184003000.0,1959-01-01,1986-01-01,
POINT (-73.9404717 40.8011441),MN,1768,12,196.0,2004.0,9.0,10035.0,25.0,1600.0,1940 LEXINGTON AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"45,363","113,535","113,535",0,0,0,2.0,1,12.0,150,150,201.83,315,172,66,1.0,True,3.0,900000.0,9376200.0,1986.0,0,0,,,2.5,3.44,1,1017680012,196.0,1000731.0,231161.0,40.8011441,-73.9404717,6b,,,,1,,,1019600.0,10196002003.0,1986-01-01,,
POINT (-73.9401353 40.801756),MN,1769,5,196.0,2003.0,9.0,10035.0,25.0,1600.0,1980 LEXINGTON AVENUE,R8,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"63,576","157,569","157,569",0,0,0,2.0,1,11.0,200,200,201.83,315,136,158,1.0,False,3.0,1125000.0,12009150.0,1986.0,"1,989",0,,,2.48,6.02,1,1017690005,196.0,1000824.0,231384.0,40.801756,-73.9401353,6b,,,,1,,,1019600.0,10196002002.0,1986-01-01,1989-01-01,
POINT (-73.9431637 40.7871912),MN,1673,6,164.0,2000.0,8.0,10029.0,23.0,2600.0,307 EAST 101 STREET,R7A,R8A,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"99,855","286,777","281,627",0,0,"5,150",2.0,3,7.0,268,269,439.5,201.83,142,53,1.0,True,3.0,1566000.0,17559000.0,1970.0,"1,985",0,,,2.87,4.0,1,1016730006,164.0,999989.0,226077.0,40.7871912,-73.9431637,6b,,,,1,,,1016400.0,10164002000.0,1970-01-01,1985-01-01,
POINT (-73.9432461 40.7880284),MN,1674,10,164.0,1001.0,8.0,10029.0,23.0,2600.0,315 EAST 102 STREET,R8A,,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"45,414","295,750","255,838","39,200",0,712,2.0,1,9.0,259,261,225,201.84,225,202,2.0,False,4.0,3065400.0,23220900.0,2010.0,0,0,,,6.51,6.02,1,1016740010,164.0,999966.0,226382.0,40.7880284,-73.9432461,6b,,1016740010.0,12/08/2009,1,t,,1016400.0,10164001001.0,2010-01-01,,
POINT (-73.9504687 40.787793),MN,1626,1,166.0,6002.0,8.0,10029.0,23.0,2810.0,1281 PARK AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"75,081","193,950","193,950",0,0,0,2.0,2,14.0,223,223,201.83,372,106,110,1.0,False,1.0,1800000.0,14065200.0,1951.0,0,0,,,2.58,3.44,1,1016260001,166.0,997966.0,226295.0,40.787793,-73.9504687,6b,,,,1,,,1016600.0,10166006002.0,1951-01-01,,
POINT (-73.9490319 40.7871638),MN,1626,21,166.0,6003.0,8.0,10029.0,23.0,2810.0,1539 LEXINGTON AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"76,450","200,300","189,600",0,0,0,2.0,2,14.0,225,225,420,201.83,106,110,1.0,True,3.0,1800000.0,15588000.0,1951.0,0,0,,,2.62,3.44,1,1016260021,166.0,998364.0,226066.0,40.7871638,-73.9490319,6b,,,,1,,,1016600.0,10166006003.0,1951-01-01,,
POINT (-73.9753434 40.7858522),MN,1214,55,169.0,4000.0,6.0,10024.0,20.0,3500.0,154 WEST 84 STREET,R8B,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"9,622","25,488","25,488",0,0,0,2.0,1,6.0,35,35,94.4,102.2,94.4,45,0.0,False,5.0,783000.0,3216600.0,1994.0,0,0,,,2.65,4.0,1,1012140055,169.0,991078.0,225585.0,40.7858522,-73.9753434,5d,,1012140055.0,01/04/1995,1,,,1016900.0,10169004000.0,1994-01-01,,
POINT (-73.9551709 40.8032011),MN,1830,56,218.0,3001.0,9.0,10026.0,28.0,1900.0,270 WEST 115 STREET,R7A,,,,,V1,11.0,0.0,O,NYC HOUSING AUTHORITY,"2,523",0,,,,,7.0,0,,0,0,25,100.92,0,0,0.0,False,5.0,211500.0,211500.0,0.0,0,0,,,0.0,4.0,1,1018300056,218.0,996661.0,231908.0,40.8032011,-73.9551709,6b,,,,1,,,1021800.0,10218003001.0,,,
POINT (-73.9571629 40.7668259),MN,1445,23,126.0,7000.0,5.0,10021.0,19.0,4200.0,1305 1 AVENUE,C2-8,R8B,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"12,552","105,891","105,891",0,0,0,2.0,1,20.0,150,150,100.42,125,81,120,1.0,False,3.0,1800000.0,15062400.0,1975.0,"2,002",0,,,8.44,10.0,1,1014450023,126.0,996116.0,218655.0,40.7668259,-73.9571629,8c,,,,1,,,1012601.0,10126013000.0,1975-01-01,2002-01-01,
POINT (-73.9454072 40.794787),MN,1637,1,172.0,2000.0,8.0,10029.0,23.0,2500.0,1505 PARK AVENUE,R7-2,C8-4,,,,D9,3.0,0.0,O,NYC HOUSING AUTHORITY,"73,641","267,988","256,068",0,0,0,2.0,4,18.0,280,282,181.83,405,132,110,1.0,False,1.0,1350000.0,13764600.0,1963.0,0,0,,,3.64,3.44,1,1016370001,172.0,999366.0,228844.0,40.794787,-73.9454072,6b,,,,1,,,1017200.0,10172002000.0,1963-01-01,,
POINT (-73.9539639 40.8041393),MN,1922,14,218.0,4002.0,9.0,10026.0,28.0,1900.0,231 WEST 116 STREET,R7A,,,,,C7,4.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"4,037","17,856","15,356",0,0,0,2.0,1,6.0,18,20,40,100.92,40,91,3.0,False,5.0,248850.0,1394550.0,1910.0,0,0,,,4.42,4.0,1,1019220014,218.0,996995.0,232250.0,40.8041393,-73.9539639,6b,,,,1,t,,1021800.0,10218004002.0,1910-01-01,,
POINT (-73.9507147 40.8018214),MN,1825,26,218.0,2000.0,9.0,10026.0,28.0,1900.0,111 WEST 115 STREET,R7-2,,,,,G7,10.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,523",0,,,,,7.0,0,,0,0,25,100.92,0,0,0.0,False,5.0,171000.0,171000.0,0.0,0,0,,,0.0,3.44,1,1018250026,218.0,997895.0,231406.0,40.8018214,-73.9507147,6b,,,,1,t,,1021800.0,10218002000.0,,,
POINT (-73.9523347 40.8042759),MN,1923,29,218.0,4000.0,9.0,10026.0,28.0,1900.0,1940 7 AVENUE,R7-2,R7A,,,,D9,3.0,0.0,O,NYC HOUSING AUTHORITY,"13,193","76,307","66,807",0,0,0,2.0,2,7.0,32,36,99.75,118.42,90,159,2.0,True,3.0,148500.0,3321450.0,1910.0,"1,987",0,,,5.78,3.44,1,1019230029,218.0,997446.0,232300.0,40.8042759,-73.9523347,6b,True,,,1,,,1021800.0,10218004000.0,1910-01-01,1987-01-01,
POINT (-73.9445239 40.7929613),MN,1635,43,172.0,4000.0,8.0,10029.0,23.0,2500.0,174 EAST 108 STREET,R7A,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,716",0,,,,,7.0,0,,0,0,17,100.92,0,0,0.0,False,5.0,190800.0,190800.0,0.0,0,0,,,0.0,4.0,1,1016350043,172.0,999611.0,228179.0,40.7929613,-73.9445239,6b,,,,1,t,,1017200.0,10172004000.0,,,
POINT (-73.9477206 40.7922986),MN,1633,1,172.0,3002.0,8.0,10029.0,23.0,2500.0,101 EAST 105 STREET,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"26,902","42,360","42,360",0,0,0,2.0,2,9.0,52,52,199.94,201.83,130,46,1.0,True,3.0,450000.0,3144150.0,1963.0,"1,987",0,,,1.57,3.44,1,1016330001,172.0,998726.0,227937.0,40.7922986,-73.9477206,6b,,,,1,,,1017200.0,10172003002.0,1963-01-01,1987-01-01,
POINT (-73.9515244 40.8059031),MN,1925,40,220.0,3000.0,9.0,10027.0,28.0,1500.0,206 WEST 120 STREET,R7A,,,,,C1,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"3,784","15,042","15,042",0,0,0,2.0,1,6.0,26,26,37.5,100.92,38,84,2.0,False,5.0,27900.0,1572300.0,1930.0,0,0,,,3.98,4.0,1,1019250040,220.0,997670.0,232893.0,40.8059031,-73.9515244,6a,,,,1,t,,1022000.0,10220003000.0,1930-01-01,,
POINT (-73.9506039 40.8051589),MN,1904,2,220.0,2000.0,9.0,10026.0,28.0,1500.0,1985 ADAM C POWELL BLVD,R7-2,,,,,C7,4.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,646","10,394","10,000",0,0,0,2.0,1,4.0,9,10,27,98,27,86,0.0,False,5.0,370800.0,1046700.0,1910.0,"2,002",0,,,3.93,3.44,1,1019040002,220.0,997925.0,232622.0,40.8051589,-73.9506039,6a,,,,1,t,,1022000.0,10220002000.0,1910-01-01,2002-01-01,
POINT (-73.9734932 40.7891235),MN,1219,1,173.0,3001.0,6.0,10024.0,24.0,3220.0,581 AMSTERDAM AVENUE,C1-9,R7-2,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"25,175","149,610","141,610","8,000",0,0,2.0,2,18.0,158,159,201.42,150,164,52,1.0,False,3.0,3744000.0,12604050.0,1965.0,"1,988",0,,,5.94,10.0,1,1012190001,173.0,991590.0,226777.0,40.7891235,-73.9734932,5d,,,,1,,,1017300.0,10173003001.0,1965-01-01,1988-01-01,
POINT (-73.9700505 40.7916396),MN,1224,16,177.0,2000.0,7.0,10025.0,24.0,3220.0,141 WEST 93 STREET,R7-2,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"18,635","39,839","39,839",0,0,0,2.0,10,3.0,58,58,190,97,20,64,3.0,True,5.0,1003500.0,4450050.0,1910.0,0,0,,,2.14,3.44,1,1012240016,177.0,992543.0,227694.0,40.7916396,-73.9700505,5d,,,,1,,,1017700.0,10177002000.0,1910-01-01,,
POINT (-73.9460099 40.8132017),MN,1937,27,226.0,3003.0,9.0,10027.0,32.0,1200.0,203 WEST 131 STREET,R7-2,,,,,C4,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,498","9,311","9,311",0,0,0,2.0,1,5.0,10,10,25,99.92,25,79,3.0,False,5.0,330750.0,441900.0,1910.0,0,0,,,3.73,3.44,1,1019370027,226.0,999195.0,235553.0,40.8132017,-73.9460099,6a,,,,1,t,,1022600.0,10226003003.0,1910-01-01,,
POINT (-73.943307 40.81401),MN,1918,53,226.0,1000.0,9.0,10030.0,32.0,1200.0,130 WEST 134 STREET,R7-2,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,998",0,,,,,7.0,0,,0,0,30,99.92,0,0,0.0,False,5.0,238500.0,238500.0,0.0,0,0,,,0.0,3.44,1,1019180053,226.0,999943.0,235848.0,40.81401,-73.943307,6a,,,,1,t,,1022600.0,10226001000.0,,,
POINT (-73.9698301 40.7918674),MN,1224,42,177.0,2000.0,7.0,10025.0,24.0,3220.0,120 WEST 94 STREET,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"23,350","61,300","61,300",0,0,0,2.0,1,9.0,70,70,212.5,111.58,38,153,1.0,True,5.0,1521000.0,4125150.0,1965.0,"1,988",0,,,2.63,3.44,1,1012240042,177.0,992604.0,227777.0,40.7918674,-73.9698301,5d,,,,1,,,1017700.0,10177002000.0,1965-01-01,1988-01-01,
POINT (-73.9682426 40.7886474),MN,1204,21,177.0,6000.0,6.0,10024.0,24.0,3220.0,23 WEST 90 STREET,R7-2,,,,,C5,2.0,0.0,O,NYC HOUSING AUTHORITY,"29,105","76,968","60,414",0,0,0,2.0,17,4.0,96,96,91,198,16,75,3.0,True,4.0,2097450.0,8210250.0,1910.0,0,0,Upper West Side / Central Park West Historic District,,2.64,3.44,1,1012040021,177.0,993044.0,226604.0,40.7886474,-73.9682426,5d,,,,1,,,1017700.0,10177006000.0,1910-01-01,,
POINT (-73.9692677 40.7898334),MN,1205,1,177.0,5000.0,6.0,10025.0,24.0,3220.0,641 COLUMBUS AVENUE,C1-9,R7-2,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"25,178","156,274","149,242",0,0,"7,032",2.0,1,22.0,168,169,201.42,125,184,112,1.0,False,3.0,3591000.0,15576300.0,1972.0,"1,988",0,,,6.21,10.0,1,1012050001,177.0,992760.0,227036.0,40.7898334,-73.9692677,5d,,,,1,,,1017700.0,10177005000.0,1972-01-01,1988-01-01,
POINT (-73.9377037 40.7948709),MN,1684,1,180.0,1003.0,8.0,10029.0,23.0,2100.0,310 EAST 115 STREET,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"393,600","714,550","699,900",0,0,"14,650",2.0,11,14.0,794,796,524.58,650,50,160,1.0,True,3.0,5985000.0,34916850.0,1959.0,0,0,,,1.82,3.44,1,1016840001,180.0,1001499.0,228876.0,40.7948709,-73.9377037,6b,,,,1,,,1018000.0,10180005001.0,1959-01-01,,
POINT (-73.9400718 40.7960497),MN,1662,1,180.0,4000.0,8.0,10029.0,23.0,2100.0,2055 3 AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"329,800","549,500","545,750",0,0,"3,750",2.0,7,7.0,589,590,685.5,610,150,100,1.0,True,3.0,7425000.0,33545700.0,1958.0,"1,982",0,,,1.67,3.44,1,1016620001,180.0,1000843.0,229305.0,40.7960497,-73.9400718,6b,,,,1,,,1018000.0,10180003000.0,1958-01-01,1982-01-01,
POINT (-73.944122 40.815789),MN,1941,27,228.0,3000.0,9.0,10030.0,32.0,1000.0,203 WEST 135 STREET,R7-2,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,498",0,,,,,7.0,0,,0,0,25,99.92,0,0,0.0,False,5.0,175050.0,175050.0,0.0,0,0,,,0.0,3.44,1,1019410027,228.0,999717.0,236496.0,40.815789,-73.944122,6a,,,,1,t,,1022800.0,10228003000.0,,,
POINT (-73.9464256 40.8262996),MN,2061,61,231.0,2003.0,7.0,10031.0,30.0,720.0,1753 AMSTERDAM AVENUE,R7A,,,,,C4,2.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500","11,215","10,215",0,0,0,2.0,1,5.0,9,10,25,100,25,95,2.0,False,3.0,260100.0,540450.0,1920.0,0,0,,,4.49,4.0,1,1020610061,231.0,999077.0,240325.0,40.8262996,-73.9464256,6a,,,,1,t,,1023100.0,10231001003.0,1920-01-01,,
POINT (-73.9403029 40.8242408),MN,2033,1,234.0,2000.0,9.0,10039.0,32.0,800.0,2768 FREDRICK DOUGLASS BL,R7-2,,,,,Y2,8.0,0.0,O,NYC HOUSING AUTHORITY,"19,984","74,316",0,0,0,"74,316",2.0,2,4.0,0,1,199.1,200,0,0,0.0,False,3.0,778500.0,16011900.0,1997.0,0,0,,,3.72,3.44,1,1020330001,234.0,1000772.0,239576.0,40.8242408,-73.9403029,6a,,1020330001.0,12/05/2000,1,,,1023400.0,10234002000.0,1997-01-01,,
POINT (-73.9132245 40.8307396),BX,2434,57,175.0,5000.0,16.0,10456.0,44.0,2500.0,1122 FINDLAY AVENUE,R7-1,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"15,335","52,000","52,000",0,0,0,2.0,1,5.0,44,44,153.33,100.02,153.33,68.0,0.0,False,5.0,72000.0,1410750.0,1921.0,"1,985",0,,,3.39,3.44,2,2024340057,175.0,1008264.0,241950.0,40.8307396,-73.9132245,3b,,2024340057.0,12/17/1997,1,,,2017500.0,20175005000.0,1921-01-01,1985-01-01,
POINT (-73.9132232 40.8289802),BX,2428,9,175.0,1000.0,16.0,10456.0,44.0,2500.0,1064 TELLER AVENUE,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"5,420","18,255","18,255",0,0,0,2.0,1,5.0,17,17,51.39,105.86,51.25,90.0,0.0,False,5.0,25200.0,451800.0,1920.0,"1,984",0,,,3.37,3.44,2,2024280009,175.0,1008265.0,241309.0,40.8289802,-73.9132232,3b,,,,1,,,2017500.0,20175001000.0,1920-01-01,1984-01-01,
POINT (-73.9131471 40.8291092),BX,2428,12,175.0,1000.0,16.0,10456.0,44.0,2500.0,1068 TELLER AVENUE,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"5,375","18,365","18,365",0,0,0,2.0,1,5.0,18,18,51.39,105.02,51.39,90.0,0.0,False,5.0,25200.0,461700.0,1920.0,"1,985",0,,,3.42,3.44,2,2024280012,175.0,1008286.0,241356.0,40.8291092,-73.9131471,3b,,,,1,,,2017500.0,20175001000.0,1920-01-01,1985-01-01,
POINT (-73.9130747 40.8292381),BX,2428,15,175.0,1000.0,16.0,10456.0,44.0,2500.0,1072 TELLER AVENUE,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"5,332","18,475","18,475",0,0,0,2.0,1,5.0,18,18,51.4,104.17,51.4,90.0,0.0,False,5.0,25200.0,475650.0,1920.0,"1,984",0,,,3.46,3.44,2,2024280015,175.0,1008306.0,241403.0,40.8292381,-73.9130747,3b,,,,1,,,2017500.0,20175001000.0,1920-01-01,1984-01-01,
POINT (-73.915109 40.8292644),BX,2433,1,175.0,2000.0,16.0,10456.0,44.0,2500.0,1020 COLLEGE AVENUE,R7-1,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"22,144","63,900","63,900",0,0,0,2.0,1,6.0,108,108,226.43,97.13,226.0,97.0,0.0,False,3.0,99000.0,1520550.0,1972.0,0,0,,,2.89,3.44,2,2024330001,175.0,1007743.0,241412.0,40.8292644,-73.915109,3b,,,,1,,,2017500.0,20175002000.0,1972-01-01,,
POINT (-73.9134368 40.8286071),BX,2428,3,175.0,1000.0,16.0,10456.0,44.0,2500.0,1046 TELLER AVENUE,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"4,207","11,772","11,772",0,0,0,2.0,1,4.0,12,12,39.0,108.2,39.0,90.0,0.0,False,5.0,20700.0,337500.0,1929.0,"1,985",0,,,2.8,3.44,2,2024280003,175.0,1008206.0,241173.0,40.8286071,-73.9134368,3b,,,,1,,,2017500.0,20175001000.0,1929-01-01,1985-01-01,
POINT (-73.9133716 40.8287223),BX,2428,4,175.0,1000.0,16.0,10456.0,44.0,2500.0,1052 TELLER AVENUE,R7-1,,,,,C7,4.0,0.0,O,NYC HOUSING AUTHORITY,"5,506","18,611","15,611",0,0,0,2.0,1,5.0,18,19,51.4,107.56,51.33,90.0,0.0,False,5.0,25200.0,467550.0,1923.0,"1,984",0,,,3.38,3.44,2,2024280004,175.0,1008224.0,241215.0,40.8287223,-73.9133716,3b,,,,1,t,,2017500.0,20175001000.0,1923-01-01,1984-01-01,
POINT (-73.9139474 40.8305535),BX,2434,34,175.0,3001.0,16.0,10456.0,44.0,2500.0,1113 FINDLAY AVENUE,R7-1,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"11,402","31,470","31,470",0,0,0,2.0,1,5.0,33,33,114.0,100.02,114.0,68.0,0.0,False,5.0,54000.0,991350.0,1921.0,"1,984",0,,,2.76,3.44,2,2024340034,175.0,1008064.0,241882.0,40.8305535,-73.9139474,3b,,2024340034.0,12/17/1997,1,,,2017500.0,20175003001.0,1921-01-01,1984-01-01,
POINT (-73.9137475 40.8314866),BX,2434,18,175.0,3001.0,16.0,10456.0,44.0,2500.0,1150 COLLEGE AVENUE,R7-1,,,,,C7,4.0,0.0,O,NYC HOUSING AUTHORITY,"24,339","72,473","67,473",0,0,0,2.0,1,5.0,65,71,240.48,322.26,215.0,322.0,0.0,True,3.0,144000.0,2042550.0,1923.0,"1,985",0,,,2.98,3.44,2,2024340018,175.0,1008119.0,242222.0,40.8314866,-73.9137475,3b,,,,1,,,2017500.0,20175003001.0,1923-01-01,1985-01-01,
POINT (-73.9136758 40.8310199),BX,2434,26,175.0,3001.0,16.0,10456.0,44.0,2500.0,1131 FINDLAY AVENUE,R7-1,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"10,647","40,000","40,000",0,0,0,2.0,1,5.0,39,39,105.63,100.02,105.0,87.0,0.0,True,5.0,47250.0,1045350.0,1921.0,"1,984",0,,,3.76,3.44,2,2024340026,175.0,1008139.0,242052.0,40.8310199,-73.9136758,3b,,,,1,,,2017500.0,20175003001.0,1921-01-01,1984-01-01,
POINT (-73.9137808 40.8308388),BX,2434,30,175.0,3001.0,16.0,10456.0,44.0,2500.0,1129 FINDLAY AVENUE,R7-1,,,,,V0,11.0,0.0,O,NYC HOUSING AUTHORITY,"3,801",0,,,,,7.0,0,,0,0,38.0,100.02,0.0,0.0,0.0,False,5.0,16620.0,16620.0,0.0,0,0,,,0.0,3.44,2,2024340030,175.0,1008110.0,241986.0,40.8308388,-73.9137808,3b,,,,1,,,2017500.0,20175003001.0,,,
POINT (-73.9126111 40.830031),BX,2429,1,175.0,6000.0,16.0,10456.0,44.0,2500.0,1100 TELLER AVENUE,R7-1,,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"27,610","85,090","76,590",0,0,"8,500",2.0,1,6.0,90,91,275.0,100.4,194.0,98.92,0.0,False,3.0,135000.0,2010600.0,1972.0,0,0,,,3.08,3.44,2,2024290001,175.0,1008434.0,241692.0,40.830031,-73.9126111,3b,,,,1,,,2017500.0,20175006000.0,1972-01-01,,
POINT (-73.9121122 40.8302063),BX,2429,28,175.0,6000.0,16.0,10456.0,44.0,2500.0,1115 CLAY AVENUE,R7-1,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"14,444","58,057","58,057",0,0,0,2.0,1,5.0,39,39,150.0,95.06,150.0,72.58,0.0,False,5.0,69750.0,1385100.0,1929.0,"1,983",0,,,4.02,3.44,2,2024290028,175.0,1008572.0,241756.0,40.8302063,-73.9121122,3b,True,2024290028.0,12/17/1997,1,,,2017500.0,20175006000.0,1929-01-01,1983-01-01,
POINT (-73.9773017 40.6872831),BK,2109,5,33.0,2010.0,35.0,11217.0,88.0,1200.0,624 FULTON STREET,R6B,,,,,Q1,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,935,0,,,,,7.0,0,,0,0,35.67,41,0.0,0.0,0.0,True,3.0,18122.0,18122.0,0.0,0,0,,,0.0,2.0,3,3021090005,33.0,990545.0,189673.0,40.6872831,-73.9773017,16c,,,,1,t,,3003300.0,30033002010.0,,,
POINT (-73.9141176 40.8302682),BX,2434,42,175.0,3001.0,16.0,10456.0,44.0,2500.0,1105 FINDLAY AVENUE,R7-1,,,,,Q9,9.0,0.0,O,NYC HOUSING AUTHORITY,"3,801",0,,,,,7.0,0,,0,0,38.0,100.02,0.0,0.0,0.0,False,5.0,16223.0,16223.0,0.0,0,0,,,0.0,3.44,2,2024340042,175.0,1008017.0,241778.0,40.8302682,-73.9141176,3b,,,,1,,,2017500.0,20175003001.0,,,
POINT (-73.9134237 40.8304049),BX,2434,53,175.0,5000.0,16.0,10456.0,44.0,2500.0,1114 FINDLAY AVENUE,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"3,835","10,695","10,695",0,0,0,2.0,1,5.0,13,13,38.34,100.02,38.34,68.0,0.0,False,5.0,18000.0,320850.0,1913.0,"1,985",0,,,2.79,3.44,2,2024340053,175.0,1008209.0,241828.0,40.8304049,-73.9134237,3b,,,,1,,,2017500.0,20175005000.0,1913-01-01,1985-01-01,
POINT (-73.9131602 40.8301467),BX,2434,80,175.0,5000.0,16.0,10456.0,44.0,2500.0,1105 TELLER AVENUE,R7-1,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"15,336","43,755","43,755",0,0,0,2.0,1,5.0,52,52,153.34,100.02,153.34,68.0,0.0,False,5.0,72000.0,1301400.0,1913.0,"1,984",0,,,2.85,3.44,2,2024340080,175.0,1008282.0,241734.0,40.8301467,-73.9131602,3b,,2024340080.0,12/17/1997,1,,,2017500.0,20175005000.0,1913-01-01,1984-01-01,
POINT (-73.9133087 40.8299025),BX,2434,88,175.0,5000.0,16.0,10456.0,44.0,2500.0,335 EAST 166 STREET,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"4,001","16,140","16,140",0,0,0,2.0,1,5.0,16,16,100.02,40,90.0,40.0,0.0,False,3.0,18000.0,417600.0,1912.0,"1,987",0,,,4.03,3.44,2,2024340088,175.0,1008241.0,241645.0,40.8299025,-73.9133087,3b,,,,1,,,2017500.0,20175005000.0,1912-01-01,1987-01-01,
POINT (-73.8668824 40.81911),BX,3594,1,20.0,6002.0,18.0,10473.0,43.0,3030.0,710 NOBLE AVENUE,R6,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"42,500","54,098","54,098",0,0,0,2.0,1,6.0,59,59,200.0,300,184.0,51.0,0.0,True,3.0,191250.0,1562400.0,1969.0,0,0,,,1.27,2.43,2,2035940001,20.0,1021095.0,237729.0,40.81911,-73.8668824,7a,,,,1,,,2002002.0,20020023002.0,1969-01-01,,
POINT (-73.92686 40.8095351),BX,2311,1,23.0,1004.0,8.0,10454.0,40.0,4500.0,188 LINCOLN AVENUE,R6,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"385,000","1,478,410","1,478,410",0,0,0,2.0,7,20.0,"1,022","1,022",550.0,700,160.0,79.33,0.0,False,3.0,1391400.0,37628100.0,1964.0,0,0,,,3.84,2.43,2,2023110001,23.0,1004497.0,234221.0,40.8095351,-73.92686,6a,,,,1,,,2002300.0,20023001001.0,1964-01-01,,
